1258,1185.356931,192.168.100.2,192.168.200.1,ICMP,142,Echo (ping) request,id=0x0001,seq=194/49664,ttl=126,(reply in 1259)
1259,1185.356981,192.168.200.1,192.168.100.2,ICMP,142,Echo (ping) reply,id=0x0001,seq=194/49664,ttl=128,(request in 1258)
1261,1186.372501,192.168.100.2,192.168.200.1,ICMP,142,Echo (ping) request,id=0x0001,seq=195/49920,ttl=126,(reply in 1262)
1262,1186.372549,192.168.200.1,192.168.100.2,ICMP,142,Echo (ping) reply,id=0x0001,seq=195/49920,ttl=128,(request in 1261)
1264,1187.388204,192.168.100.2,192.168.200.1,ICMP,142,Echo (ping) request,id=0x0001,seq=196/50176,ttl=126,(reply in 1265)
1265,1187.388252,192.168.200.1,192.168.100.2,ICMP,142,Echo (ping) reply,id=0x0001,seq=196/50176,ttl=128,(request in 1264)
1269,1188.403863,192.168.100.2,192.168.200.1,ICMP,142,Echo (ping) request,id=0x0001,seq=197/50432,ttl=126,(reply in 1270)
1270,1188.403910,192.168.200.1,192.168.100.2,ICMP,142,Echo (ping) reply,id=0x0001,seq=197/50432,ttl=128,(request in 1269)
1271,1189.419340,192.168.100.2,192.168.200.1,ICMP,142,Echo (ping) request,id=0x0001,seq=198/50688,ttl=126,(reply in 1272)
1272,1189.419388,192.168.200.1,192.168.100.2,ICMP,142,Echo (ping) reply,id=0x0001,seq=198/50688,ttl=128,(request in 1271)
1274,1190.435046,192.168.100.2,192.168.200.1,ICMP,142,Echo (ping) request,id=0x0001,seq=199/50944,ttl=126,(reply in 1275)
1275,1190.435094,192.168.200.1,192.168.100.2,ICMP,142,Echo (ping) reply,id=0x0001,seq=199/50944,ttl=128,(request in 1274)
1398,1314.346416,192.168.200.1,192.168.100.1,ICMP,1342,Echo (ping) request,id=0x0001,seq=73/18688,ttl=128,(reply in 1399)
1399,1314.351125,192.168.100.1,192.168.200.1,ICMP,1342,Echo (ping) reply,id=0x0001,seq=73/18688,ttl=126,(request in 1398)
1400,1315.360105,192.168.200.1,192.168.100.1,ICMP,1342,Echo (ping) request,id=0x0001,seq=74/18944,ttl=128,(reply in 1401)
1401,1315.364765,192.168.100.1,192.168.200.1,ICMP,1342,Echo (ping) reply,id=0x0001,seq=74/18944,ttl=126,(request in 1400)
1403,1316.366976,192.168.200.1,192.168.100.1,ICMP,1342,Echo (ping) request,id=0x0001,seq=75/19200,ttl=128,(reply in 1404)
1404,1316.371710,192.168.100.1,192.168.200.1,ICMP,1342,Echo (ping) reply,id=0x0001,seq=75/19200,ttl=126,(request in 1403)
1405,1317.383350,192.168.200.1,192.168.100.1,ICMP,1342,Echo (ping) request,id=0x0001,seq=76/19456,ttl=128,(reply in 1406)
1406,1317.388135,192.168.100.1,192.168.200.1,ICMP,1342,Echo (ping) reply,id=0x0001,seq=76/19456,ttl=126,(request in 1405)
1408,1318.399823,192.168.200.1,192.168.100.1,ICMP,1342,Echo (ping) request,id=0x0001,seq=77/19712,ttl=128,(reply in 1409)
